"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"430","Elias Lindholm","CGY","C","59","137.4","2.328813559322","13.54","96.07","12.35","11.79","64.63","15.43","9.61","45.41","17.46","0.44","8.73","4.76","0.91","5.64","13.87","6.11","54.59","10.07","3.06","19.21","13.73","0.44","3.49","11.11","4.08","47.16","7.95","0","5.24","0.00","2.52","58.03","4.17","0","1.89","0.00","4.55","80.77","0.853","0.44","6.11","57.21","28.38","0.76","1.75","9.61","77.73","2.20"
"68","Jeff Petry","MTL","D","60","121.18333333333","2.0197222222222","19.8","96.05","17.09","18.32","79.71","18.69","14.36","59.41","19.46","2.97","7.43","28.57","1.11","7.29","13.27","10.4","53.97","16.15","3.47","23.27","12.96","1.49","2.97","33.33","9.24","40.93","18.42","1.32","2.64","33.33","10.01","60.79","14.14","0.72","3.58","16.67","20.69","87.50","1.082","0.5","3.96","26.24","42.58","1.85","5.94","8.91","41.59","12.50"
"234","Nino Niederreiter","CAR","R","59","2.5","0.042372881355932","24","96","20.00","24","96","20.00","0","96","0.00","0","24","0.00","0.99","7.99","10.98","24","72","25.00","0","0","-","0","0","-","32","96","25.00","0","32","0.00","0","34.67","0.00","0","0","-","-","75.00","0.75","0","0","24","192","0.00","0","0","24","0.00"
"379","Jayson Megna","COL","C","9","2.5","0.27777777777778","24","96","20.00","24","96","20.00","24","48","33.33","0","0","-","0.02","5.55","0.44","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","138.67","0.00","0","0","-","0.00","100.00","1.000","0","0","72","24","0.00","0","0","72","0.00"
"56","Anton Stralman","ARI, FLA","D","42","66.883333333333","1.5924603174603","9.87","95.99","9.32","8.07","80.74","9.09","6.28","63.69","8.97","0","8.97","0.00","0.47","6.81","6.50","3.59","36.78","8.89","2.69","17.94","13.04","0","4.49","0.00","1.2","25.12","4.55","0","3.59","0.00","7.77","82.93","8.57","0","2.59","0.00","0.00","85.92","0.859","1.79","6.28","25.12","52.03","6.67","2.69","9.87","31.4","7.89"
"651","Riley Stillman","CHI, FLA","D","26","26.883333333333","1.0339743589744","17.85","95.97","15.69","17.85","71.42","20.00","13.39","60.26","18.18","2.23","4.46","33.33","1.58","7.58","17.22","8.93","58.03","13.33","6.7","24.55","21.43","2.23","2.23","50.00","2.98","44.64","6.25","0","2.98","0.00","6.45","48.36","11.76","0","0","-","16.67","92.59","1.093","0","2.23","11.16","75.88","0.00","0","8.93","15.62","0.00"
"152","Kyle Clifford","STL","L","50","23.15","0.463","10.37","95.9","9.76","10.37","72.57","12.50","7.78","36.29","17.65","2.59","7.78","25.00","0.86","8.42","9.29","7.78","46.65","14.29","7.78","25.92","23.08","2.59","7.78","25.00","0","27.65","0.00","0","0","-","3.74","67.39","5.26","0","0","-","33.33","78.57","1.119","0","5.18","2.59","98.49","0.00","0","7.78","5.18","0.00"
"378","Kurtis MacDermid","COL, L.A","D","30","36.966666666667","1.2322222222222","19.48","95.76","16.90","19.48","68.17","22.22","16.23","51.94","23.81","3.25","3.25","50.00","2.79","5.76","32.65","17.85","48.69","26.83","9.74","6.49","60.00","3.25","1.62","66.67","10.82","56.27","16.13","0","0","-","2.34","65.64","3.45","0","2.34","0.00","20.00","93.75","1.138","0","3.25","24.35","63.3","0.00","0","4.87","40.58","0.00"
"401","Mattias Janmark","CHI, VGK","C","57","93.6","1.6421052631579","16.03","95.51","14.37","13.46","75.64","15.11","12.82","57.69","18.18","1.28","7.69","14.29","1.3","6.88","15.91","7.05","50","12.36","3.21","21.79","12.82","0","3.85","0.00","5.13","37.61","12.00","0.85","1.71","33.33","6.48","62.96","9.33","0","3.7","0.00","10.00","86.67","0.967","1.28","6.41","26.28","62.18","4.65","2.56","8.33","32.05","7.41"
"372","Ben Hutton","ANA, TOR","D","38","88.616666666667","2.3320175438596","13.54","95.47","12.42","12.19","69.06","15.00","10.16","49.43","17.05","0.68","6.77","9.09","0.41","6.46","6.04","4.06","48.75","7.69","2.71","16.93","13.79","0.68","2.71","20.00","1.81","42.43","4.08","0","2.71","0.00","2.93","64.55","4.35","0","2.93","0.00","6.67","86.30","0.930","1.35","5.42","38.59","31.15","3.39","2.71","8.12","56.2","4.60"
"802","Nico Sturm","MIN","C","53","65.4","1.2339622641509","9.17","95.41","8.77","9.17","66.06","12.20","8.26","52.29","13.64","0","4.59","0.00","0.64","4.6","12.25","3.67","40.37","8.33","2.75","14.68","15.79","0","0","-","1.22","34.25","3.45","0","3.67","0.00","3.98","75.54","5.00","0","2.65","0.00","0.00","91.23","0.912","0.92","5.5","64.22","28.44","1.41","2.75","8.26","84.4","3.16"
"33","Blake Comeau","DAL","L","51","85.566666666667","1.6777777777778","16.13","95.36","14.47","14.73","73.63","16.67","13.32","57.5","18.81","0.7","9.12","7.14","0.55","6.49","7.84","5.61","45.58","10.96","0","21.74","0.00","0","6.31","0.00","7.48","31.79","19.05","0.93","1.87","33.33","7.09","69.89","9.21","0","2.03","0.00","5.26","84.15","0.894","0","7.01","38.57","53.29","0.00","0.7","11.22","53.29","1.30"
"150","Kyle Palmieri","N.J, NYI","C, R","55","28.333333333333","0.51515151515152","16.94","95.29","15.09","16.94","82.59","17.02","8.47","63.53","11.76","2.12","10.59","16.67","1.19","8.44","12.34","8.47","55.06","13.33","8.47","27.53","23.53","2.12","8.47","20.00","0","36.71","0.00","0","0","-","12.24","58.12","17.39","0","3.06","0.00","25.00","83.33","1.083","2.12","4.24","19.06","84.71","10.00","4.24","10.59","23.29","15.38"
"296","Mika Zibanejad","NYR","C","61","143.15","2.3467213114754","20.12","95.14","17.45","16.77","72.93","18.69","14.25","48.62","22.67","2.51","5.87","30.00","1.87","6.58","22.14","9.64","50.3","16.08","5.45","20.12","21.31","0.42","2.93","12.50","5.59","40.24","12.20","0.56","2.24","20.00","6.05","62.96","8.77","0.61","1.82","25.00","17.65","87.93","1.056","1.68","7.13","54.91","37.72","2.96","1.68","9.64","72.09","2.27"
"534","Jordan Greenway","MIN","L","59","66.866666666667","1.1333333333333","14.36","95.11","13.11","13.46","69.09","16.30","11.67","47.56","19.70","0.9","7.18","11.11","0.63","5.52","10.23","5.38","37.69","12.50","2.69","16.15","14.29","0","2.69","0.00","3.59","28.71","11.11","1.2","3.59","25.00","5.18","80.36","6.06","0","2.59","0.00","7.69","84.91","0.926","0.9","1.79","17.95","76.27","4.76","2.69","6.28","21.54","11.11"
"81","Justin Braun","PHI","D","56","135.08333333333","2.4122023809524","16.88","95.05","15.08","15.99","71.07","18.37","13.33","50.64","20.83","0.44","10.22","4.17","0.75","6.5","10.40","6.66","47.53","12.30","2.67","19.1","12.24","0.44","5.33","7.69","5.33","37.9","12.33","0","2.96","0.00","4.49","65.44","6.42","0","3.85","0.00","3.33","79.82","0.832","0.44","8.88","41.75","24.87","1.05","0.89","10.22","67.96","1.29"
"622","Ryan Lindgren","NYR","D","56","142.66666666667","2.547619047619","11.36","95.05","10.67","9.67","70.23","12.11","7.57","45.84","14.17","1.68","4.63","26.67","1.1","6.37","14.74","4.21","45.42","8.47","3.36","20.19","14.29","0","3.36","0.00","1.12","33.64","3.23","0.56","1.12","33.33","4.25","69.25","5.79","0","0.61","0.00","22.22","89.91","1.121","1.68","7.57","50.05","22.29","3.25","4.21","10.09","76.54","5.21"
"601","Vladislav Gavrikov","CBJ","D","59","121.23333333333","2.054802259887","18.81","95.02","16.52","15.84","70.28","18.39","13.86","49","22.05","1.48","8.41","15.00","0.94","5.98","13.58","8.41","40.09","17.35","4.45","14.85","23.08","0.99","4.45","18.18","5.28","33.65","13.56","0","3.96","0.00","11.44","76.49","13.01","0.71","1.43","33.33","10.71","82.83","0.935","0.49","4.95","38.11","41.08","1.28","4.45","10.89","57.9","7.14"
"89","Riley Nash","CBJ, WPG","C","41","48.016666666667","1.1711382113821","22.49","94.97","19.15","18.74","68.73","21.43","18.74","47.48","28.30","0","10","0.00","0.63","4.55","12.24","5","38.74","11.43","3.75","8.75","30.00","0","7.5","0.00","1.67","39.99","4.00","0","3.33","0.00","10.83","74","12.77","0","0","-","0.00","78.95","0.789","1.25","6.25","48.73","53.73","2.50","3.75","8.75","53.73","6.52"
"139","Mark Borowiecki","NSH","D","25","49.333333333333","1.9733333333333","10.95","94.86","10.34","10.95","71.76","13.24","8.51","53.51","13.73","0","10.95","0.00","0.45","6.68","6.37","2.43","54.73","4.26","1.22","23.11","5.00","0","7.3","0.00","1.62","42.16","3.70","0","3.24","0.00","8.78","54.46","13.89","0","1.76","0.00","0.00","79.55","0.795","0","7.3","20.68","51.08","0.00","1.22","8.51","31.62","3.70"
"333","Cody Ceci","EDM, PIT","D","58","144.31666666667","2.4882183908046","9.98","94.79","9.52","7.07","69.01","9.29","5.82","54.05","9.72","0.83","7.07","10.53","0.42","5.78","6.78","3.74","46.56","7.44","2.08","15.8","11.63","0.42","2.49","14.29","2.22","41.02","5.13","0.55","2.77","16.67","5.4","67.26","7.44","0","3.6","0.00","14.29","86.92","1.012","2.08","7.48","33.26","30.77","5.88","3.33","9.98","54.46","5.76"
"796","Alexander Romanov","MTL","D","59","57","0.96610169491525","13.68","94.74","12.62","12.63","69.47","15.38","8.42","53.68","13.56","2.11","11.58","15.38","1.03","6.75","13.25","8.42","47.37","15.09","3.16","18.95","14.29","1.05","4.21","20.00","7.02","37.89","15.63","1.4","2.81","33.33","6.08","66.9","8.33","0","7.6","0.00","25.00","78.43","1.034","1.05","3.16","30.53","55.79","3.33","2.11","10.53","41.05","4.88"
"429","Seth Jones","CBJ, CHI","D","61","119.73333333333","1.9628415300546","13.53","94.71","12.50","11.53","69.15","14.29","10.52","48.11","17.95","0","6.51","0.00","0.44","6.1","6.68","4.51","46.1","8.91","2.51","17.04","12.82","0","4.01","0.00","2.67","38.75","6.45","0","3.34","0.00","7.24","65.87","9.90","0","0","-","0.00","86.46","0.865","0","12.03","43.1","28.56","0.00","1.5","15.03","64.64","2.27"
"646","Logan Stanley","WPG","D","41","22.816666666667","0.55650406504065","10.52","94.67","10.00","7.89","76.26","9.38","7.89","57.85","12.00","2.63","10.52","20.00","0.5","6.35","7.31","5.26","34.19","13.33","0","18.41","0.00","0","10.52","0.00","7.01","21.04","25.00","3.51","0","100.00","7.6","79.77","8.70","0","0","-","33.33","81.82","1.152","0","2.63","47.33","44.7","0.00","0","13.15","60.48","0.00"
"85","Paul Byron","MTL","L","46","74.3","1.6152173913043","17.77","94.48","15.83","13.73","76.72","15.18","11.31","60.57","15.73","1.62","10.5","13.33","1.08","7.37","12.81","9.69","62.99","13.33","4.04","25.84","13.51","1.62","2.42","40.00","7.54","49.53","13.21","0","7.54","0.00","8.17","45.49","15.22","0","3.5","0.00","14.29","82.67","0.970","3.23","6.46","31.49","66.22","9.30","4.04","9.69","37.95","9.62"
"138","Greg Pateryn","ANA, COL, MIN, S.J","D","15","39.383333333333","2.6255555555556","12.19","94.46","11.43","12.19","68.56","15.09","12.19","48.75","20.00","0","6.09","0.00","0.62","5.12","10.79","4.57","48.75","8.57","3.05","7.62","28.57","0","1.52","0.00","2.03","54.85","3.57","0","4.06","0.00","4.4","63.82","6.45","0","2.2","0.00","0.00","87.50","0.875","0","3.05","27.42","38.09","0.00","0","4.57","54.85","0.00"
"714","MacKenzie Entwistle","CHI","R","10","5.7166666666667","0.57166666666667","20.99","94.46","18.18","20.99","73.47","22.22","20.99","41.98","33.33","0","0","-","0.77","4.96","13.50","0","52.48","0.00","0","20.99","0.00","0","0","-","0","41.98","0.00","0","0","-","15.16","45.48","25.00","0","0","-","0.00","100.00","1.000","0","0","31.49","73.47","0.00","0","10.5","41.98","0.00"
"154","Jakob Silfverberg","ANA","R","52","106.28333333333","2.0439102564103","15.81","94.28","14.36","15.81","75.65","17.28","14.11","55.89","20.16","0.56","7.34","7.14","0.64","6.94","8.49","5.65","54.19","9.43","3.39","24.84","12.00","0.56","3.95","12.50","3.01","39.14","7.14","0","3.01","0.00","3.26","56.26","5.48","0","1.63","0.00","4.00","86.87","0.909","0.56","7.9","45.16","49.11","1.23","1.69","10.16","58.15","2.83"
"238","Joonas Donskoi","COL, SEA","R","56","71.35","1.2741071428571","5.05","94.18","5.08","5.05","75.68","6.25","5.05","47.93","9.52","0","5.05","0.00","0.06","7.18","0.84","0","56.34","0.00","0","26.07","0.00","0","1.68","0.00","0","40.36","0.00","0","1.12","0.00","2.43","54.66","4.26","0","3.64","0.00","0.00","89.47","0.895","1.68","5.89","24.39","60.55","6.45","1.68","8.41","36.16","4.44"
"395","Carson Soucy","MIN, SEA","D","54","53.516666666667","0.99104938271605","24.67","94.18","20.75","23.54","71.75","24.71","14.57","54.94","20.97","0","6.73","0.00","0.84","5.9","12.53","6.73","35.88","15.79","3.36","14.57","18.75","0","2.24","0.00","4.48","28.4","13.64","0","1.49","0.00","19.43","77.73","20.00","0","4.86","0.00","0.00","87.76","0.878","0","5.61","38.12","40.36","0.00","0","8.97","60.54","0.00"
"688","Juuso Valimaki","CGY","D","52","62.433333333333","1.200641025641","12.49","94.18","11.71","12.49","68.23","15.48","9.61","49.01","16.39","0","6.73","0.00","0.65","6.3","9.36","5.77","55.74","9.38","1.92","17.3","10.00","0","2.88","0.00","5.13","51.25","9.09","0","2.56","0.00","5.55","54.14","9.30","0","2.78","0.00","0.00","86.27","0.863","0","3.84","13.45","75.92","0.00","1.92","8.65","24.99","7.14"
"172","Tyson Barrie","EDM","D","61","7.65","0.12540983606557","39.22","94.12","29.41","39.22","78.43","33.33","23.53","54.9","30.00","0","0","-","1.97","5.78","25.42","31.37","39.22","44.44","15.69","15.69","50.00","0","0","-","20.92","31.37","40.00","0","0","-","11.33","67.97","14.29","0","0","-","0.00","100.00","1.000","0","15.69","15.69","86.27","0.00","7.84","15.69","31.37","20.00"
"566","Lawson Crouse","ARI","L","55","104.55","1.9009090909091","12.63","94.12","11.83","9.18","74.03","11.03","7.46","54.52","12.04","0","8.03","0.00","0.68","7.03","8.83","6.89","48.78","12.37","2.87","20.66","12.20","0","5.16","0.00","5.36","37.49","12.50","0","3.83","0.00","4.14","65.49","5.95","0","0","-","0.00","85.26","0.853","0.57","2.87","37.3","54.52","1.52","3.44","5.16","49.35","6.52"
"178","Mattias Ekholm","NSH","D","52","137.51666666667","2.6445512820513","7.85","93.81","7.73","6.54","68.06","8.77","5.67","53.67","9.56","0.44","8.29","5.00","0.29","6.37","4.32","3.05","42.32","6.73","1.31","17.45","6.98","0","3.49","0.00","2.33","33.16","6.56","0.58","3.49","14.29","3.15","70.59","4.27","0","2.52","0.00","7.69","84.55","0.922","0","7.42","39.27","24","0.00","1.31","12.65","67.63","1.90"
"390","MacKenzie Weegar","FLA","D","58","159.93333333333","2.7574712643678","13.13","93.79","12.28","11.25","75.03","13.04","10.13","55.52","15.43","1.5","7.5","16.67","0.7","6.44","9.77","5.25","46.89","10.07","3","18.38","14.04","1.13","3.38","25.00","3","38.02","7.32","0.5","2","20.00","7.04","63.4","10.00","0","2.71","0.00","14.81","86.49","1.013","0.38","8.25","42.77","30.01","0.87","2.63","12.38","64.9","3.89"
"232","Jarred Tinordi","BOS, NSH, NYR","D","22","62.1","2.8227272727273","11.59","93.72","11.01","11.59","76.33","13.19","11.59","55.07","17.39","1.93","7.73","20.00","0.51","6.04","7.85","3.86","51.21","7.02","2.9","12.56","18.75","1.93","1.93","50.00","1.29","51.53","2.44","0","5.15","0.00","1.4","58.62","2.33","0","2.79","0.00","16.67","85.96","1.026","0","4.83","38.65","25.12","0.00","0","10.63","58.94","0.00"
"536","Jakub Zboril","BOS","D","42","24.966666666667","0.59444444444444","21.63","93.72","18.75","21.63","76.9","21.95","21.63","60.08","26.47","0","7.21","0.00","1.13","5.73","16.43","9.61","45.66","17.39","4.81","19.23","20.00","0","4.81","0.00","6.41","35.25","15.38","0","3.2","0.00","3.47","65.95","5.00","0","0","-","0.00","88.00","0.880","4.81","2.4","24.03","88.92","16.67","16.82","2.4","31.24","35.00"
"346","Chandler Stephenson","VGK","C","55","73.05","1.3281818181818","15.61","93.63","14.29","13.96","68.17","17.00","11.5","41.89","21.54","0.82","2.46","25.00","1.19","5.84","16.99","8.21","46","15.15","5.75","17.25","25.00","0","0.82","0.00","3.29","38.33","7.89","1.1","1.1","50.00","3.56","66.44","5.08","0","1.19","0.00","7.14","94.12","1.013","0.82","5.75","32.03","51.75","2.50","0.82","9.03","41.07","1.96"
"663","Filip Hronek","DET","D","60","121.78333333333","2.0297222222222","10.84","93.61","10.38","10.35","69.96","12.88","9.36","51.24","15.45","0","6.4","0.00","0.29","6.3","4.47","2.46","46.31","5.05","0.49","20.2","2.38","0","3.94","0.00","2.63","34.82","7.02","0","3.28","0.00","4.27","65.47","6.12","0","0","-","0.00","87.50","0.875","0","5.42","41.88","27.1","0.00","2.46","8.38","60.11","3.94"
"328","Scott Laughton","PHI","C","56","103.2","1.8428571428571","18.02","93.6","16.15","16.28","72.67","18.30","12.79","56.98","18.33","0.58","11.05","5.00","0.66","6.72","8.95","5.23","49.42","9.57","2.91","20.93","12.20","0.58","6.4","8.33","3.1","37.98","7.55","0","3.1","0.00","6.72","61.3","9.88","0","3.36","0.00","4.55","80.61","0.852","1.16","5.81","26.74","59.88","4.17","2.91","9.3","37.79","7.14"
"512","Anders Bjork","BOS, BUF","L","49","80.133333333333","1.6353741496599","16.47","93.59","14.97","14.23","74.88","15.97","12.73","53.16","19.32","0.75","2.25","25.00","0.64","6.34","9.22","6.74","52.41","11.39","3","19.47","13.33","0","0.75","0.00","4.99","43.93","10.20","0","2","0.00","6.49","56.24","10.34","1.08","0","100.00","5.88","95.77","1.017","2.25","6.74","29.95","48.67","6.98","4.49","8.99","35.19","11.32"
"61","Nick Foligno","BOS, CBJ, TOR","L","51","84.65","1.6598039215686","17.72","93.56","15.92","15.59","70.17","18.18","14.88","48.91","23.33","2.13","6.38","25.00","0.81","5.76","12.33","6.38","37.57","14.52","3.54","12.76","21.74","0.71","2.84","20.00","3.78","33.08","10.26","0.95","2.84","25.00","6.14","79.86","7.14","1.02","2.05","33.33","14.29","86.96","1.012","1.42","7.8","33.31","51.74","4.08","4.25","13.47","46.78","8.33"
"288","Xavier Ouellet","MTL","D","6","2.5666666666667","0.42777777777778","46.75","93.51","33.33","46.75","70.13","40.00","46.75","46.75","50.00","23.38","0","100.00","2.85","5.23","35.28","46.75","0","100.00","0","0","-","0","0","-","62.34","0","100.00","31.17","0","100.00","0","135.06","0.00","0","0","-","50.00","100.00","1.500","0","0","23.38","70.13","0.00","0","23.38","23.38","0.00"
"625","Libor Hajek","NYR","D","44","28.883333333333","0.65643939393939","16.62","93.48","15.09","16.62","70.63","19.05","14.54","49.86","22.58","0","6.23","0.00","1.2","6.94","14.75","8.31","51.93","13.79","6.23","22.85","21.43","0","2.08","0.00","2.77","38.78","6.67","0","5.54","0.00","3","60.01","4.76","0","0","-","0.00","87.50","0.875","8.31","10.39","16.62","64.4","33.33","8.31","16.62","18.7","30.77"
"520","Matthew Highmore","CHI, VAN","C","47","52.066666666667","1.1078014184397","9.22","93.34","8.99","9.22","77.21","10.67","9.22","57.62","13.79","0","6.91","0.00","0.54","6.91","7.21","2.3","59.92","3.70","1.15","18.44","5.88","0","1.15","0.00","1.54","55.31","2.70","0","6.15","0.00","4.99","46.61","9.68","0","1.66","0.00","0.00","88.00","0.880","1.15","10.37","28.81","66.84","3.85","4.61","10.37","38.03","10.81"
"119","Erik Karlsson","S.J","D","56","70.8","1.2642857142857","22.88","93.22","19.71","21.19","74.58","22.12","16.1","49.15","24.68","1.69","6.78","20.00","1.52","6.02","20.13","9.32","47.46","16.42","7.63","18.64","29.03","1.69","3.39","33.33","2.26","38.42","5.56","0","2.26","0.00","7.34","66.1","10.00","0","2.45","0.00","10.53","86.21","0.967","0","5.93","25.42","62.71","0.00","1.69","8.47","43.22","3.77"
"132","Michael Stone","CGY","D","21","32.183333333333","1.5325396825397","14.91","93.22","13.79","13.05","55.93","18.92","5.59","46.61","10.71","0","5.59","0.00","0.71","4.76","12.96","7.46","54.07","12.12","0","16.78","0.00","0","1.86","0.00","9.94","49.72","16.67","0","4.97","0.00","10.77","56.55","16.00","0","0","-","0.00","88.00","0.880","1.86","1.86","18.64","55.93","9.09","5.59","3.73","41.02","12.00"
"448","Joel Hanley","DAL","D","39","16.1","0.41282051282051","11.18","93.17","10.71","7.45","63.35","10.53","7.45","40.99","15.38","3.73","0","100.00","0.22","4.1","5.06","3.73","33.54","10.00","0","18.63","0.00","0","0","-","4.97","19.88","20.00","4.97","0","100.00","5.38","80.75","6.25","0","0","-","50.00","100.00","1.500","3.73","11.18","14.91","70.81","20.00","3.73","18.63","22.36","14.29"
